record_key,prompt_id,dataset_specific_source_item,task_type,model_name,precision,resource_tier,language,success,refused,input_token_count,fragmentation_ratio,governance_gated,centered_input_token_count,centered_fragmentation_ratio
f92ef93aadaa5656bc21566efac617d9cca220944c69d34de4c72c00f22d037c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:779,belebele:item_779,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,240.0,1.0,False,-82.69099999999997,0.0
3359c2f5d7d8dbef8a96314d7da9dad92966e85323791723feee4a24a707d9ed,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:780,belebele:item_780,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,335.0,1.0,False,12.309000000000026,0.0
bacb5e50163a0e45db7f003318f6a2475fd0adff20c03903d747dc8eaa2e0953,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:781,belebele:item_781,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,306.0,1.0,False,-16.690999999999974,0.0
846587a60183ea61d2a279c1aa3862655c1de8c4babfcfa50a46f9a71baf969f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:782,belebele:item_782,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,287.0,1.0,False,-35.690999999999974,0.0
fa443ab815aad238659a64816900e51b476e2f1477f6a812380d73fa8c09f527,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:783,belebele:item_783,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,309.0,1.0,False,-13.690999999999974,0.0
f0b97d121fffc1c1bf33ced3076ce12120ebdce3c6645298c3f27fac3ec9577c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:784,belebele:item_784,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,299.0,1.0,False,-23.690999999999974,0.0
4334bc27fd24036ed9a153f5f8b8829d0f92b25d692735cf9932a88a777772c0,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:785,belebele:item_785,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,298.0,1.0,False,-24.690999999999974,0.0
25cdcb305a94a3e2c128f482fcf92dca50284f25555974a604de16cdf2fa3c0d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:786,belebele:item_786,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,307.0,1.0,False,-15.690999999999974,0.0
aa73e4829391343aba8b77c63e24724a91e1ffd6cdac9893e3ae406e7a97b7b3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:787,belebele:item_787,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,360.0,1.0,False,37.309000000000026,0.0
e4da0745c9a3f120b33075e36e0d10efd632207d2ed3374b02c9b9ec063233ad,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:788,belebele:item_788,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,360.0,1.0,False,37.309000000000026,0.0
e6d0b2bedfcabead39c80263909b4f290b07ead92d5af4ad645d2bf358c68926,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:789,belebele:item_789,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,308.0,1.0,False,-14.690999999999974,0.0
443796faf869bbc39b225537d530a89b98d7373ede4f11ded7db71fde36766eb,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:790,belebele:item_790,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,316.0,1.0,False,-6.690999999999974,0.0
b5d8d14eddbe216ac1abfa53cc6e9e076f341942598ea4c7b59c1a7c251a1df4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:791,belebele:item_791,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,312.0,1.0,False,-10.690999999999974,0.0
f760769a73ca9fbabeae3b2234174491df4718b32960e6d6aa80e59d3aa8a38c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:792,belebele:item_792,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,321.0,1.0,False,-1.690999999999974,0.0
5f6cd731a18f023a2ec9a0a14cb201ecd2550d8de1dc9523584e3e41639656e3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:793,belebele:item_793,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,351.0,1.0,False,28.309000000000026,0.0
600f08c90be2c93f91c6b5b10334c91cd08ba875abbdf45347e26eaba0e26a9c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:794,belebele:item_794,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,337.0,1.0,False,14.309000000000026,0.0
6b582e1272bd9576ef5ad6ba61f1b5311cf8b8317f86954c698a214c27f8df2f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:795,belebele:item_795,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,350.0,1.0,False,27.309000000000026,0.0
b1aea1391e6ed94e81fd8abba88417bd348316e257b429f2f0839698b0920855,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:796,belebele:item_796,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,346.0,1.0,False,23.309000000000026,0.0
263ff0db518031ed1cf1f834549015f5b811e8f401bd6dd293da95bda2672c08,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:797,belebele:item_797,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,261.0,1.0,False,-61.690999999999974,0.0
eb313b0e4b782dc8673d93828836892493fbdbacf9f51648de3a21a88b457645,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:798,belebele:item_798,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,237.0,1.0,False,-85.69099999999997,0.0
8939488f9f5ee1ef9fa1f22033ff0db936683c8a9aec0a58b32c4ccb211983fd,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:799,belebele:item_799,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,256.0,1.0,False,-66.69099999999997,0.0
7d4c04597049cb9c374c6e4c71c0ee6c403e73570a90a9b635c2b0846fd86a13,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:800,belebele:item_800,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,271.0,1.0,False,-51.690999999999974,0.0
29938183716969e58474c8f8b5094a7f0b01164f188e0bcd91e1e1e66de48a32,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:801,belebele:item_801,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,257.0,1.0,False,-65.69099999999997,0.0
32e336101753510c62a9b85595f21b9b17129b7e98fa16babcd8a4f02e85b8d1,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:802,belebele:item_802,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,265.0,1.0,False,-57.690999999999974,0.0
98fb1b8993cc63b7e95f77fb10433638c53626f47564d9e77bf23d041ab67b30,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:803,belebele:item_803,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,297.0,1.0,False,-25.690999999999974,0.0
8e81994d89d6bef0bb3ffadf65451e1efea8a870250e6ecb713f1cbb5d68a86d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:804,belebele:item_804,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,329.0,1.0,False,6.309000000000026,0.0
30265d9d2f6a8a7297cf6011b0b7f52bcd0f4ab1f9755eddfc89f173535f3f1e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:805,belebele:item_805,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,313.0,1.0,False,-9.690999999999974,0.0
c60c261726a8421a02485b22305df1ea6ae527486fd24b1c20845800f9503738,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:806,belebele:item_806,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,232.0,1.0,False,-90.69099999999997,0.0
80899e7ef9b818d5338f10b6c209a19e19cfea67020b80dd906460d50b24b905,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:807,belebele:item_807,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,287.0,1.0,False,-35.690999999999974,0.0
e46ec60544db46315a9f1aa031b5f129325bdb15d299138a715df5ee6bdf3f19,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:808,belebele:item_808,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,197.0,1.0,False,-125.69099999999997,0.0
a85a3000fe3e5e1f77b1267fc8c82a864aa115f102fe6739d615b5216af127d8,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:809,belebele:item_809,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,235.0,1.0,False,-87.69099999999997,0.0
22b536b19c063cdb8337b9455d215ba927022f85fb54f3e190ac5db531a36c34,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:810,belebele:item_810,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,223.0,1.0,False,-99.69099999999997,0.0
cc0491f50051988478205af2e64bd0dad70d32d464687e97e88076c0353be1a9,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:811,belebele:item_811,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,319.0,1.0,False,-3.690999999999974,0.0
256c2ffca25f9c5939b7a16ddc6d960a783508c4608cdafd1d73b631e0aeda96,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:812,belebele:item_812,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,314.0,1.0,False,-8.690999999999974,0.0
9cb98e5b1043d825a4377fdd17d72994bcbb7ac1066c39f2ab506cb975e7777b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:813,belebele:item_813,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,198.0,1.0,False,-124.69099999999997,0.0
253ca5da23d2bd6badab33b91ddd519ee19bf2f34bdabfb14a6b3ad7bc04fd28,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:814,belebele:item_814,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,211.0,1.0,False,-111.69099999999997,0.0
501744f3f53e701dfaa964a86e4052a0a3ff23945d4dca42bda1496210ab749f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:815,belebele:item_815,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,332.0,1.0,False,9.309000000000026,0.0
9db47ac93c4bcb8f6bcd089e98df8908a025048b026772a561d0767bf86d16ef,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:816,belebele:item_816,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,305.0,1.0,False,-17.690999999999974,0.0
f9ef5f99c35b2295a59ebb54fbbb45024994bc013de06763591a14976b90634b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:817,belebele:item_817,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,280.0,1.0,False,-42.690999999999974,0.0
93b8b9c63751eb8befc9aa02765a83f9b08434dad214d80ef98f62ffb2ece4db,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:818,belebele:item_818,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,293.0,1.0,False,-29.690999999999974,0.0
2c0c4026c303f843fb7b9ce29f59fda78075372c4fd57c9e899e4bffb4dc65c5,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:819,belebele:item_819,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,364.0,1.0,False,41.309000000000026,0.0
23949aca6af740d5d117bf903e76e4fd29a1f68ca6aaaaa4996cc4eefba6fb33,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:820,belebele:item_820,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,357.0,1.0,False,34.309000000000026,0.0
cede53763fce3f9af7825e241bd801d48105e5700da6727574f37b092beb7d2e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:821,belebele:item_821,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,451.0,1.0,False,128.30900000000003,0.0
9492ceda83b808194ec79151a46e82f5f89a5445bbab79a3d7759004fe006f8b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:822,belebele:item_822,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,420.0,1.0,False,97.30900000000003,0.0
1b03d9d04f958798aeca06aea2b0298f680afced9cd0d83e042a5c8ccb202e5c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:823,belebele:item_823,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,408.0,1.0,False,85.30900000000003,0.0
25b04b0316ac96c606d3c1df36e46b935cf7ce1d3611ffca9ed68a7958a268f6,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:824,belebele:item_824,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,371.0,1.0,False,48.309000000000026,0.0
2a6ad4452021c8231791920756300ab4f8e726dd121c997c85491dfcdbf470ac,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:825,belebele:item_825,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,287.0,1.0,False,-35.690999999999974,0.0
4922b71f1cc36f2319ea1a97a31e43de9eafb13d4f580426985b64281a8c6e4d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:826,belebele:item_826,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,335.0,1.0,False,12.309000000000026,0.0
a651d6271039b7574ce40ae4b92de3a8701ed8aa2bf537ad1ad08a94ad454084,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:827,belebele:item_827,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,233.0,1.0,False,-89.69099999999997,0.0
258aa2f938ff045d290c2d226cf3296525fc2b680b2ef8631f8edb82546c019c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:828,belebele:item_828,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,230.0,1.0,False,-92.69099999999997,0.0
de9e02d37eae84ec55d30a6cbd9edb904609feb254d0490e00aa6d4e00dcb9b8,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:829,belebele:item_829,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,302.0,1.0,False,-20.690999999999974,0.0
6b0e9af754c9ca437839dfc6fcea0a611658c358a96eb60116a4f715ec20de15,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:830,belebele:item_830,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,291.0,1.0,False,-31.690999999999974,0.0
9f84c73d8a2617fcd590784baeede405f8e0589633ebe90a66ddedce5281ea76,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:831,belebele:item_831,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,430.0,1.0,False,107.30900000000003,0.0
8ba1cf6142e00b458cf2978d68b1d7d3d65c84d6c51dbc5bbf2f457f7e849547,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:832,belebele:item_832,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,465.0,1.0,False,142.30900000000003,0.0
b75985f87953d8f3ba4959c8c03dfbfd87f6481eb4277c853188a57797489624,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:833,belebele:item_833,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,403.0,1.0,False,80.30900000000003,0.0
59ca859aaff0bc0499a399d331e7510eeabc213d2e1103e58b1aeca8451320c7,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:834,belebele:item_834,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,411.0,1.0,False,88.30900000000003,0.0
8082cce474524b38af04bc862782407d12f2b08971b1ef1cd9bac87927a427b3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:835,belebele:item_835,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,293.0,1.0,False,-29.690999999999974,0.0
dae41094caa71ab8f604484ec426b42cdd40aa70b06c94964e18bc0bc90be8e1,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:836,belebele:item_836,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,334.0,1.0,False,11.309000000000026,0.0
112b428beec329c6052a0d8cd82ab6de6be72093be041cfe4fcb02b884fd17d4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:837,belebele:item_837,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,201.0,1.0,False,-121.69099999999997,0.0
c80c68feddba957bc8f47810821ebff539982f394785e0877e41639e42e0a955,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:838,belebele:item_838,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,376.0,1.0,False,53.309000000000026,0.0
8fbf2dc7065a781b80f3388104f2408bb4f4f1fe70f4f277a74a97a715cbb2da,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:839,belebele:item_839,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,375.0,1.0,False,52.309000000000026,0.0
c86a5b754094f0040d15edc6279742d1f408847e9b3fe589e96ecd2a676639b5,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:840,belebele:item_840,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,192.0,1.0,False,-130.69099999999997,0.0
878501b15f2f37807f2c316bb847c6ac60f25e786903a4d048f2fd3e448f75df,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:841,belebele:item_841,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,254.0,1.0,False,-68.69099999999997,0.0
a593b755eda7988f3e498a2d4fa2400f33da08aafad00af29b3b61d922096666,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:842,belebele:item_842,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,422.0,1.0,False,99.30900000000003,0.0
83c0debcf7294c3983ee187f3fea428fbca3173ae7c30d09681897c30e20f111,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:843,belebele:item_843,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,376.0,1.0,False,53.309000000000026,0.0
d41b2185cd09cd075ad4c0511dd4c0e515e4cc06107007960785985edbfb1cff,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:844,belebele:item_844,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,423.0,1.0,False,100.30900000000003,0.0
7111e120feaa722f6eaf076698d2abb75ddd2107725448760bc1dc255a5adcb4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:845,belebele:item_845,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,392.0,1.0,False,69.30900000000003,0.0
8cbc825d8443d8cf0f32f00def080138c4be5f109b52897c752348f6a1c8c88f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:846,belebele:item_846,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,421.0,1.0,False,98.30900000000003,0.0
f8fd9e825373094d3c67779925354a4684d5c58afbb4cc5cc83e2e3a1bdd1f8c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:847,belebele:item_847,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,370.0,1.0,False,47.309000000000026,0.0
9868e47c88659bd0893552596f4247117c1ea42432a647b835dc8917f4289fb6,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:848,belebele:item_848,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,361.0,1.0,False,38.309000000000026,0.0
86d9cf0ab477b9353dff5b7ebeea9989e33042acb1efe801d616774c3371c100,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:849,belebele:item_849,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,369.0,1.0,False,46.309000000000026,0.0
4b1e72a3b0a844f627a412475ccf43b96f6f4d58e2507f13bc950fc5aa656f5e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:850,belebele:item_850,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,407.0,1.0,False,84.30900000000003,0.0
e671081fd5d31d8ea248627bc4f95422e3b32c1e2f5bdad29a43ab70fd1a1fdd,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:851,belebele:item_851,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,266.0,1.0,False,-56.690999999999974,0.0
d82a77d5b390a2642b22d71441c383cc5d1b50a31aa9e7f96570c5d2f1b3e3ef,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:852,belebele:item_852,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,270.0,1.0,False,-52.690999999999974,0.0
0d7837d905a6a47018ac5c203b390feeba6054ca04fea85c1402c75bf29c7b9f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:853,belebele:item_853,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,391.0,1.0,False,68.30900000000003,0.0
8f8d2c23e829bc04ce8b7a6dda7bea902d4e4d6ad83668cbfe90f677f33d949e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:854,belebele:item_854,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,383.0,1.0,False,60.309000000000026,0.0
9cd289ce2eab1bc46014c0715c14b20b52b742295a8308cd94bec9404a13e6db,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:855,belebele:item_855,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,379.0,1.0,False,56.309000000000026,0.0
97eefc62f3beb50cd85b6095d912fd7387f904858163cc7b0d4a1d1247b06766,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:856,belebele:item_856,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,417.0,1.0,False,94.30900000000003,0.0
497634e3cfc08d39a6b18f0805f51e0c2f21203b2cf228a6936fced0413ab99b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:857,belebele:item_857,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,313.0,1.0,False,-9.690999999999974,0.0
062ec6b5ccddf77d83cb0cc29403849356e45c7c9dc8b7552071a46d19249d0e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:858,belebele:item_858,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,292.0,1.0,False,-30.690999999999974,0.0
a77fe28831017f7adb539b5c7658afce85bd17b7a82ab384080b89a07bc35708,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:859,belebele:item_859,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,444.0,1.0,False,121.30900000000003,0.0
80a90e91dd1bb1dc3844f968fad01252b33d4aa1fdf6ef67fdda067ec4792fcc,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:860,belebele:item_860,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,377.0,1.0,False,54.309000000000026,0.0
d9bb51369581fc26ac7fc2e45f7c84c7d67e2e198250e7f44fbca3b8fa666b86,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:861,belebele:item_861,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,386.0,1.0,False,63.309000000000026,0.0
2d3b26c1f47e5ac2e5daf0bb5fa2db4655cad6d95ddec5d39d1d26eff4fc17a5,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:862,belebele:item_862,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,366.0,1.0,False,43.309000000000026,0.0
3c10fa93e7f6d3d6ea16c13cb686545850dda8b8b21ea23bc637f058b3435334,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:863,belebele:item_863,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,336.0,1.0,False,13.309000000000026,0.0
9c7535940771d54bd2071396a30899d792437dc4b9e48ff3e955e59e2512e652,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:864,belebele:item_864,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,317.0,1.0,False,-5.690999999999974,0.0
8a15f682383c892433661d88410ada55a19f404d43fae762911fd1d05382f2ee,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:865,belebele:item_865,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,242.0,1.0,False,-80.69099999999997,0.0
217a37d465685a7776abc121aac56578b06c52c524dae646289d60ccf8a5d522,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:866,belebele:item_866,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,192.0,1.0,False,-130.69099999999997,0.0
52c07fec9b27fc266384c066fd8251b9a64999287cd64648ceb7c36f33f02777,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:867,belebele:item_867,control,Qwen3-4B,int4_nf4,LRL,sw,1,1,347.0,1.0,False,24.309000000000026,0.0
a195e3e8f23f9053758d8a00da08f0f6208c5c065b419d975ee78ae7337fd26f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:868,belebele:item_868,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,342.0,1.0,False,19.309000000000026,0.0
1575afbd11dc7f712f68ff81f45a11d4c35db20c443b72eddb287c96d0020309,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:swh_Latn:swh_Latn:869,belebele:item_869,control,Qwen3-4B,int4_nf4,LRL,sw,0,0,325.0,1.0,False,2.309000000000026,0.0
